date,BTC,ETH,SOL,btc_ma200,btc_ma200_gap,ethbtc,solbtc,ethbtc_ma180,ethbtc_gap,ethbtc_ret90,solbtc_ma180,solbtc_gap,solbtc_ret90,btc_ma200_gap_ma7,ethbtc_gap_ma7,solbtc_gap_ma7,ethbtc_ret90_ma7,solbtc_ret90_ma7
2021-04-23,51122.62,2368.67,37.3702,47914.29053097345,0.06695976155490779,0.046333110470472755,0.0007309914867430502,0.035150226769993936,0.3181454211847392,0.2031355085125477,0.0002483861071977381,1.9429644636328796,5.683462620263049,0.1512815463730008,0.20778993705319232,1.5292160864667619,0.14620448964185065,4.8384259608534075
2021-04-24,50092.4,2215.54,40.8663,47933.39675438597,0.045041732733378304,0.04422906468845573,0.0008158183676565707,0.03522986569910325,0.25544233027211205,0.0238703000420748,0.00025336358316667526,2.2199511763294115,6.23997134419078,0.12009929636800891,0.228311282821279,1.7288383913051957,0.1321229464343486,5.319989455973522
2021-04-25,49063.94,2320.71,47.3823,47943.22756521739,0.023375823691846875,0.04729970727992901,0.0009657255409981343,0.035334820843284334,0.3386146059636439,0.15696803656919078,0.00025955803497390535,2.72065361449983,7.408433907564168,0.0979665368967155,0.25595222746544943,1.9025573445282957,0.13217767214060214,5.725060501926008
2021-04-26,53984.33,2534.25,43.9698,47995.30603448276,0.12478353531519026,0.04694417806055942,0.0008144919090410124,0.035434901508950505,0.3248005796968785,0.11405423160153094,0.0002643419476813804,2.0812056738824705,5.539403239564146,0.09209299605737128,0.2856648609571636,1.9948811121410084,0.1455743172742851,5.856817786785783
2021-04-27,55006.25,2668.39,43.2296,48055.22863247863,0.14464651538091822,0.04851066924213157,0.0007859034200659016,0.0355466602075247,0.3647039963507621,0.18994354904684418,0.0002687997380436413,1.9237506918191465,5.501092722291219,0.08701255477867842,0.3113950329000237,2.0725897585307433,0.16369396918625848,6.018008414794414
2021-04-28,54861.77,2748.33,44.8884,48112.91118644067,0.14027126289255398,0.050095540118373874,0.0008182091099138799,0.03566995579998952,0.4044183401648227,0.2581613974919601,0.0002734557496696602,1.9921079037551497,6.165363464916782,0.08929131994019827,0.3327990222754228,2.137881313688701,0.1693700501283068,6.1426565988525095
2021-04-29,53558.8,2759.14,42.4925,48158.674957983196,0.11213192735739153,0.05151609072645391,0.0007933803595300865,0.03580311659769091,0.43887168553858236,0.27744986847705366,0.00027782486403823525,1.8556852255703746,6.078713120326582,0.09388722270374099,0.3492852798816487,2.1051883927841804,0.17479755596302887,6.088062917016676
2021-04-30,57684.16,2773.15,42.8771,48238.054000000004,0.19582270047626715,0.04807472276618052,0.000743308041583686,0.03590537998242833,0.33892811577840787,0.19413177477682764,0.0002817038905177807,1.6386147533051894,5.002524904549563,0.1122962139782209,0.3522542362521728,2.0617098627373673,0.17351130828649744,5.990786100486177
2021-05-01,57836.34,2947.01,49.7035,48317.378677685956,0.1970090593244478,0.050954296208923326,0.0008593818350192976,0.03602975119091175,0.41422836752134407,0.28542914327631763,0.00028647808840622294,1.9998169835617694,5.678254465852164,0.1340058320626594,0.3749379558592059,2.030262120913419,0.2108768573199607,5.910540832152089
2021-05-02,56630.33,2950.98,46.9593,48385.51762295082,0.17039835021085725,0.052109532118212974,0.0008292252579139128,0.03616155267392241,0.44102031757589066,0.26995746708667245,0.00029092683569726963,1.8502879630423008,5.016625239488975,0.15500905013680374,0.389567343232384,1.9059241707052,0.2270182045367438,5.568853879569919
2021-05-03,57214.83,3433.36,46.0232,48457.300650406505,0.18072672707822468,0.060008218149035834,0.0008043928470992573,0.03635542800298838,0.650598588582239,0.4051253595402222,0.00029510135611517194,1.7258188769058704,4.436846676499239,0.1630009346743801,0.4361099159302927,1.8551546282799714,0.26859979424227115,5.411345799132074
2021-05-04,53263.32,3243.67,42.6551,48496.05887096774,0.0983020319592649,0.060898757343702946,0.0008008344203853608,0.036553358078316715,0.6660236034463769,0.3763451799948072,0.0002991798485689638,1.6767659125970873,4.2556822933965455,0.15638029418557248,0.47915557408680903,1.8198710883911058,0.2952285986634087,5.233430023575693
2021-05-05,57497.77,3528.49,45.0381,48568.07256,0.1838594156473563,0.06136742346703185,0.000783301682830482,0.03675187060142645,0.6697768702050773,0.4217913043989938,0.0003030528232430559,1.5847034667030786,3.500464820986503,0.16260717315054424,0.5170639355211312,1.7616704545265243,0.3186042996501278,4.852730217299938
2021-05-06,56435.35,3493.16,43.5641,48630.51126984127,0.160492631608399,0.06189666583090209,0.0007719292960883561,0.03695143246832704,0.6750816327339102,0.3796045268527364,0.0003067740650910345,1.5162795161947207,3.413235780477783,0.16951584518640245,0.5508082136918923,1.7131839246157166,0.3331978222752254,4.471947740178682
2021-05-07,57350.88,3480.98,43.2345,48699.17559055118,0.17765607537568773,0.06069619158415704,0.0007538594002393686,0.03713839907553831,0.6343243945626988,0.4185915892136407,0.00031029442206070645,1.429497105468053,3.824889471515875,0.1669206130291768,0.593007682089648,1.6833099749246971,0.3652635100519129,4.303714106888155
2021-05-08,58924.98,3914.47,45.7022,48779.0646875,0.20799733200091408,0.06643141838995957,0.0007755997541280455,0.03736725078893222,0.7777978574125084,0.6010091755445983,0.0003139296199674825,1.4706166758281163,3.494751965043031,0.168490366268672,0.6449461806455288,1.6077099309627467,0.4103463718045245,3.991785178201136
2021-05-09,58292.53,3928.01,44.3591,48852.81248062015,0.1932277189388958,0.06738444874497641,0.0007609740047309664,0.037599942245955816,0.7921423470331039,0.7829111201670633,0.00031739508031448623,1.397560806478054,3.4791676071619078,0.1717517046583918,0.6951064705679878,1.5430346228821403,0.4836254651017232,3.7721483735829833
2021-05-10,55869.67,3950.33,42.8909,48906.78830769231,0.14237045476185006,0.07070616311139837,0.0007676956029989081,0.0378546054833823,0.8678351605708186,0.8564082227159704,0.0003208589304889818,1.3926265721479445,3.556343719952876,0.16627223718462397,0.7261402665663563,1.4954357222024364,0.5480944455554014,3.646362236933503
2021-05-11,56710.43,4175.91,44.624,48966.358091603055,0.15815086541477807,0.07363566102390688,0.0007868746542743549,0.03812774331193593,0.9312882071584647,0.8944188910304096,0.00032441630242627473,1.4255089784002952,2.873825848412199,0.17482207053541157,0.7640352099537974,1.4595418744600377,0.6221049757033447,3.4489541733643105
2021-05-12,49595.76,3828.99,43.484,48971.12628787879,0.012755142866212266,0.07720397872721377,0.0008767684979522443,0.0384237753984153,1.0092762339641892,1.0736589489109978,0.0003286007887560169,1.6681874418848,3.569503674344676,0.15037860299524813,0.8125351190622421,1.4714681566288548,0.7152289249193452,3.4588168667011927
2021-05-13,49707.9,3719.45,41.052,48976.66593984963,0.014930253950900418,0.07482613427644297,0.0008258647015866693,0.038697477344866636,0.933617884432173,0.9227829449891722,0.0003323396151682775,1.4850022804789593,3.2356626210460115,0.1295839776156055,0.8494688693048509,1.4669999800980318,0.792825841795979,3.4334492724966537
2021-05-14,49873.27,4079.99,42.741,48983.35701492537,0.018167660187182966,0.0818071483983304,0.0008569921322584222,0.039019191307952186,1.0965874908242386,1.124875455137769,0.000336254932459995,1.548638100231825,3.6182748253959343,0.10679991830296195,0.9155064544850708,1.4840201222071419,0.8937235369279973,3.4039328944795195
2021-05-15,46793.41,3648.98,43.53,48967.13518518519,-0.04439151232688077,0.07798063872669249,0.0009302591967544147,0.039307794622165076,0.9838467020665762,1.103673425324689,0.00034065496404736106,1.7307959517216411,4.184289346954088,0.07074436911327697,0.9449420037213663,1.5211885901919313,0.9655327154680101,3.502438234752528
2021-05-16,46429.28,3581.39,46.866,48948.47448529412,-0.05146625123222137,0.07713645354827815,0.0010094061333710107,0.039585946526033554,0.9485817649339177,1.077721780706093,0.0003455722520570938,1.9209698619096347,4.4606123390080405,0.03578808766026024,0.9672904919929112,1.5959613123964431,1.007648524116443,3.6426446250162607
2021-05-17,43566.18,3283.58,46.74,48909.18766423358,-0.10924343501498845,0.07536993144682412,0.0010728505459969178,0.03984714349625831,0.8914763978979181,1.0781396534934884,0.0003508808527427859,2.0575921644358677,5.356524494306518,-0.00015675373643098123,0.9706678116110682,1.6909563970090034,1.0393244427989454,3.8998133070667813
2021-05-18,42882.53,3376.35,55.95,48865.51623188406,-0.12243779853859904,0.07873486009337602,0.0013047271231431542,0.040128938544063505,0.9620469155176221,1.2215389831267913,0.00035779278223844075,2.6465998977968654,7.2512130173567115,-0.04024084858691342,0.9750619128052335,1.865397956922799,1.0860558845270003,4.525154331201711
2021-05-19,36689.14,2442.98,34.952,48777.916402877694,-0.24783298046253788,0.06658591615938668,0.0009526524742744038,0.04031927651251907,0.6514660459919677,0.7705742746322968,0.0003620723483681959,1.6311108223753106,4.466632011906092,-0.07746772334816344,0.9239461716663447,1.860101296992872,1.0427580739157571,4.653315522281914
2021-05-20,40500.3,2768.42,44.431,48718.790571428566,-0.1686924177516087,0.06835554304536015,0.0010970536020720833,0.04051953555918222,0.6869774567263014,0.9545745735515805,0.0003673222144660808,1.986624709498443,4.338109025144676,-0.10369953359137904,0.8887118248512202,1.9317616439956555,1.0472997351389584,4.81080786572458
2021-05-21,37211.02,2431.01,38.921,48637.17517730497,-0.23492637340987343,0.06533037793642853,0.0010459535911673478,0.04069549898029744,0.605346526603789,0.9080453825519059,0.0003721352029533238,1.8106816631871823,4.850749342097432,-0.13985582410524425,0.8185345442482989,1.9691964387035636,1.016324010483835,4.986875653824795
2021-05-22,37432.58,2295.15,31.225,48558.26957746479,-0.22912038823203995,0.061314234818973204,0.0008341663866076023,0.04084070134535854,0.5013022009706853,0.8218363003795244,0.0003753889436832835,1.2221389325504224,3.3259945114123894,-0.16624566352026696,0.7495996155203145,1.8965311502505322,0.9760615640630972,4.864262105890266
2021-05-23,34651.6,2096.63,24.517,48461.02013986014,-0.2849593363904782,0.060506008380565406,0.0007075286566854056,0.040978220974975374,0.47654063404839575,0.8414506720831232,0.0003777115990189627,0.8731981186785971,1.6700668127252416,-0.19960181854287512,0.6821651682509542,1.7468494726460981,0.9423085485455301,4.465612744992723
2021-05-24,38779.66,2649.27,31.417,48393.78847222222,-0.1986645140985538,0.06831596770059355,0.0008101411925736326,0.04116806643834772,0.6594407658883337,1.1159679060547822,0.0003807145823075368,1.127948941864302,1.6008416967468553,-0.21237625841195587,0.6490172208210135,1.6140432979930175,0.9477125846257148,3.9290866310556285
2021-05-25,38326.84,2706.83,30.007,48324.36124137931,-0.20688367077304703,0.07062491976901827,0.0007829239248526622,0.04137121715097303,0.7071027789995106,1.1614809795116563,0.00038348843984233077,1.0415841613753916,1.2593965174301798,-0.22443995444544843,0.6125966298898547,1.3847553356470927,0.9391328698235528,3.073112845351838
2021-05-26,39224.2,2884.27,35.42,48262.03136986301,-0.1872658716041249,0.07353292100285029,0.0009030139556702241,0.04159150279379411,0.7679794203979131,1.3363081353251074,0.00038704683378635744,1.3330870500510819,2.0705610954131006,-0.215787510322818,0.6292413976621327,1.3421805110293459,1.0199519927796685,2.7308170001385537
2021-05-27,38527.38,2742.77,33.779,48195.80925170068,-0.20060726029534437,0.07119015100429876,0.0008767531038965018,0.04179285414216489,0.7034048634758086,1.2812456535631287,0.00039037816895717473,1.2459071065336222,1.9869708534336366,-0.2203467735433517,0.6315881700549194,1.2363637106058,1.0666192899241753,2.394940118465548
2021-05-28,35670.99,2411.66,28.993,48111.182094594595,-0.25857174055992027,0.06760844036007972,0.0008127893282468471,0.041967283778772416,0.6109796554018807,1.1368573069604233,0.00039323229841183466,1.0669444792035057,1.8409193076658785,-0.2237246831362155,0.6323929027403611,1.1301155414652746,1.0993067076968208,1.9649643992610402
2021-05-29,34611.94,2277.99,27.38,48020.583154362415,-0.27922699545859864,0.06581514933863862,0.0007910564966887148,0.04212733656776481,0.5622907760325717,1.0936019799225916,0.00039590225947409564,0.9981105885567056,1.7257361862404812,-0.23088276988286674,0.6411055563206306,1.0981114923233153,1.1381303762029733,1.7363560670936249
2021-05-30,35651.81,2386.11,28.59,47938.12466666667,-0.2562952712918669,0.06692815876669377,0.0008019228196268297,0.04229267538242434,0.5824999993854079,1.1124924257058386,0.0003986090632084472,1.011802775310894,1.6506650281870665,-0.226787903440208,0.6562426085116323,1.1179121575565003,1.1768506267205041,1.7335843835881712
2021-05-31,37243.38,2706.33,32.749,47867.29854304636,-0.221945229131584,0.0726660684395455,0.0008793240570538981,0.04249382368081587,0.710038357229573,1.3688083238387048,0.0004017926062140462,1.1885023354199244,2.0526100224966064,-0.23011371987349802,0.663470835846095,1.1265626423501607,1.2129706864039214,1.7981227158381354
2021-06-01,36693.41,2634.63,30.955,47793.786118421056,-0.2322556344650557,0.0718011762875132,0.0008436119728310887,0.04268663521112309,0.6820528470420075,1.305766499437801,0.0004046993125733689,1.0845401675303026,2.0151551795715976,-0.23373828611521355,0.6598922741378803,1.1326992146580053,1.2335829035362278,1.9060882390011955
2021-06-02,37569.99,2707.22,33.994,47726.96392156863,-0.21281416388144736,0.07205804419963913,0.0009048179145110234,0.04287860520451208,0.6805127838453224,1.263001611806121,0.0004079680616056411,1.217864582217365,2.3475281000282937,-0.23738804215483103,0.6473970403446531,1.1162388621103314,1.2231105430335154,1.945654953946223
2021-06-03,39247.4,2858.34,39.627,47671.90181818182,-0.17671839169145032,0.07282877337097489,0.0010096719782711721,0.04307308681598262,0.6908185308871613,1.3216858771297528,0.000411875229895677,1.4514025243200708,2.9187227252574575,-0.23397534663998903,0.6455989928319893,1.1455953503655383,1.2288877178287476,2.0787623642067685
2021-06-04,36828.03,2689.21,37.37,47601.94135483871,-0.22633344456535587,0.07302073990924847,0.0010147162365187602,0.04326629748110047,0.6877048455820678,1.1621655366415244,0.00041576452671260013,1.4406032052373465,2.802558752150698,-0.22936987578362267,0.6565597342863017,1.1989751683703729,1.232503179211762,2.2161394277046003
2021-06-05,35498.62,2627.45,39.658,47524.355961538466,-0.2530436387453816,0.07401555328066273,0.0011171701885876126,0.04346340809520022,0.7029394730975196,1.1852579701295025,0.00042026071685282454,1.658278882103668,3.1148714628368523,-0.2256293962531631,0.6766524052955799,1.2932849245913673,1.2455968920984637,2.4145873243612246
2021-06-06,35801.71,2711.4,42.199,47449.689426751596,-0.245480625215317,0.07573381271453236,0.0011786867163607548,0.043668952073667305,0.7342713556939324,1.164684420405432,0.00042509145570319355,1.772783834036257,3.5324966765949393,-0.224084446813656,0.698334027625369,1.4019965044092761,1.2530528913412626,2.6834204169909204
2021-06-07,33550.96,2592.96,38.247,47361.722784810125,-0.29160178246808877,0.0772842267404569,0.0011399673809631677,0.04388170697662167,0.7611946313216733,1.2656571318161594,0.0004296159868757251,1.6534566119228842,3.1987684829788616,-0.23403538300458523,0.7056420667813834,1.4684185439096993,1.2383170067666132,2.8471573399169574
2021-06-08,33372.58,2506.19,41.229,47273.740754716986,-0.2940567116709486,0.07509728046198406,0.0012354154218822758,0.04407803133816483,0.7037349033544813,1.3383465857866623,0.000434683907850609,1.842100661124221,3.856147015461006,-0.24286410831971278,0.7087395033974512,1.5766414715659731,1.2429713048164506,3.1101561736154437
2021-06-09,37368.45,2610.2,42.024,47211.832687500006,-0.20849397549665938,0.06985036842577094,0.0011245850443355292,0.044239108444962365,0.5789280318040633,1.209109367639079,0.00043899578995363974,1.561721706839811,3.0463963778212273,-0.24224693855045734,0.6942273959629857,1.6257639179406083,1.2352724127925876,3.2099944990144347
2021-06-10,36669.66,2471.11,41.09,47146.35335403727,-0.22221640930241993,0.06738840774634944,0.0011205448864265444,0.04438289291267285,0.5183419404170413,1.1843747396507593,0.0004432290141553348,1.5281397441049207,3.404850400338252,-0.24874665535202448,0.6695878830386827,1.6367263779098729,1.2156565360098741,3.2794413097402626
2021-06-11,37300.42,2354.25,36.162,47085.575987654316,-0.20781642323372984,0.0631159112953688,0.0009694797002285765,0.044498528828615415,0.4183819770414794,1.0088669853901897,0.0004464774751804783,1.1713966641579994,2.876717201896753,-0.24610136659036355,0.6311131875328844,1.598268300612823,1.193756742973969,3.290035373989699
2021-06-12,35537.05,2370.59,36.474,47014.72613496933,-0.24412938410019336,0.06670756295190512,0.0010263654411381922,0.04463478057170308,0.4945197914604609,1.1281476752186808,0.0004500350700636545,1.280634353658304,3.1892161137379462,-0.244827901641051,0.6013389472990188,1.5443190822634851,1.1855981294152804,3.300656038404141
2021-06-13,38993.65,2508.71,38.708,46965.81713414634,-0.16974403131059757,0.06433637271709625,0.0009926744482755526,0.04475491223112621,0.4375265084834976,0.9946074920484793,0.0004533438467600684,1.1896722661395778,2.894456280326766,-0.23400838822609107,0.5589468262689568,1.4610174297068166,1.161301425364287,3.2095074103658305
2021-06-14,40489.1,2579.82,39.672,46926.5643030303,-0.1371816666879787,0.06371640762575607,0.0009798192599983699,0.04486983038503306,0.42002782446464404,1.007976973874539,0.0004565346068403006,1.1462102660294455,3.084105731131417,-0.21194837168607533,0.5102087110036668,1.388553666007754,1.1244899742297698,3.1931270172447666
2021-06-15,40132.86,2544.17,39.54,46885.63837349397,-0.14402658485101372,0.0633936878657539,0.0009852275666374138,0.04498141988792896,0.4093305196612076,1.0471518553141879,0.00045971950418847594,1.1431058670799619,3.08242663480935,-0.19051549642608465,0.46815094190462775,1.288697266858574,1.0828907270194164,3.0825955342945304
2021-06-16,38344.97,2366.84,39.677,46834.49664670659,-0.18126652904475216,0.06172491463678287,0.001034738063427876,0.04508168033552689,0.36917954648953444,1.0036275930733027,0.0004631627290941011,1.2340702272216886,3.199123425948888,-0.1866258612186693,0.43818687257398076,1.241889912627414,1.053536187795734,3.1044136840270533
2021-06-17,38060.71,2372.51,39.269,46782.271726190476,-0.18642877749153464,0.06233488550266141,0.001031746386233993,0.045184377985331266,0.3795671929554483,0.9993915213366376,0.0004665471556246957,1.2114514552178735,3.2345165027766214,-0.18151334238854286,0.418361908650896,1.1966487285006928,1.0271100137508598,3.0800802700896774
2021-06-18,35811.41,2231.68,36.8,46717.35538461538,-0.2334452645024261,0.06231756861849337,0.0010276054475375305,0.04528575781156299,0.3760964071265156,1.0048651567428304,0.00046986702717447584,1.187013321017628,3.211001718658748,-0.18517460542692804,0.41232111294875834,1.19887967948064,1.026538323944094,3.1278352010556767
2021-06-19,35483.0,2163.36,35.151,46651.270941176466,-0.23939907136203786,0.060968914691542433,0.000990643406701801,0.04537801167556287,0.3435783640642771,0.9614501344335666,0.0004729304176422836,1.0946916707969216,2.966523903315814,-0.1844988464643344,0.39075805189216073,1.172316439071871,1.0027243895462206,3.096022028138229
2021-06-20,35588.64,2242.7,35.228,46586.577192982455,-0.23607523573633837,0.06301729990244077,0.000989866429287548,0.04548116540788379,0.38556915455638774,1.0283754533279983,0.00047595343525424426,1.079754774243372,2.621392315071682,-0.1939747328108688,0.38333557275971636,1.1566139402295559,1.0075483840147232,3.057012890244646
2021-06-21,31606.0,1884.77,26.578,46499.48081395349,-0.320293486147576,0.059633297475162945,0.000840916281718661,0.04556344524548426,0.30879693477685666,0.9433253956071384,0.0004780753122685722,0.7589619462430068,2.2347507937699875,-0.22013356416223986,0.36744544566146103,1.1012927516886362,0.9983124442622373,2.9356764706215843
2021-06-22,32496.0,1878.46,26.956,46418.53583815029,-0.29993483393562126,0.05780588380108321,0.0008295174790743476,0.045634210786268066,0.2667225488312326,0.9113176724094512,0.00048010676988016624,0.7277770927525009,2.1936218426713445,-0.2424061711743266,0.3470728784000361,1.0419600696418558,0.9789075609901321,2.808704357459012
2021-06-23,33649.0,1966.51,30.774,46345.14770114943,-0.2739477233521589,0.05844185562721032,0.0009145591250854409,0.045707817940526356,0.2785964909384453,0.8894743388070874,0.0004826036224962886,0.8950523420334962,2.616996914100182,-0.25564634178967044,0.33413244189273755,0.9935289431863998,0.9625999532378157,2.725543427194911
2021-06-24,34644.64,1989.5,31.151,46278.28765714286,-0.2513845746266987,0.057425910617053606,0.0008991578495259296,0.04577477847010651,0.2545316992534641,0.859862318513863,0.00048498393236502934,0.8539951316349321,2.3495113528117724,-0.2649257413804082,0.3162702285067399,0.9424637541031224,0.9426672099774194,2.599114120057076
2021-06-25,31568.07,1808.0,28.591,46194.706875,-0.3166301480076228,0.05727306103920829,0.0009056936328384979,0.04584010962106732,0.24940933851708302,0.865114534862933,0.0004873743283904468,0.8583121434186947,2.068091244340677,-0.27680929616686484,0.2981720758482495,0.8955064430175605,0.9227028354231483,2.4358411951544943
2021-06-26,32255.56,1828.88,29.639,46115.95463276836,-0.3005553011564387,0.05669968216332316,0.0009188803418697428,0.0459014631382552,0.23524781753783586,0.8741516905163906,0.0004898122154722507,0.875984944523704,1.8327049192069662,-0.2855459004232078,0.28269628348732934,0.8642626249785295,0.9102316291492659,2.273867054567516
2021-06-27,34687.71,1980.83,31.853,46051.75101123595,-0.24676675178894492,0.05710466329429069,0.000918279125373223,0.045964402464974505,0.24236714135042248,0.8112570179985661,0.0004922193329436046,0.8655893093058045,1.7903637203740361,-0.28707325985929444,0.2622388530293343,0.833667558558877,0.8792147098164899,2.1551486838964236
2021-06-28,34487.22,2083.56,33.013,45987.144692737435,-0.25006824775867353,0.06041542345251371,0.0009572531505873769,0.046045134425798745,0.3120913687389171,0.9268830782480721,0.0004948172872321171,0.9345588266368161,1.9476777139697345,-0.27704108294659413,0.26270948645248576,0.858752827186564,0.8768658073366234,2.114138243924959
2021-06-29,35911.26,2165.15,33.949,45931.167555555556,-0.21815050844148653,0.06029167453328009,0.0009453580854584327,0.046124281870840306,0.3071569266294938,0.8437118639885655,0.0004973202916667078,0.9009039069976037,1.8650151417974565,-0.26535760787600343,0.26848582613795163,0.8834852292215787,0.8672078347050682,2.067194429514404
2021-06-30,35031.39,2275.0,35.493,45870.947790055245,-0.23630551170789726,0.06494175652179374,0.00101317703922111,0.04634687342021563,0.4012111654864592,0.9384214578370274,0.0005026009544673554,1.015867718147991,2.1270172745889084,-0.25998014906968037,0.28600220821623934,0.9007445686665065,0.8742002802807739,1.9971973381556503
2021-07-01,33489.96,2105.24,33.254,45802.92038461538,-0.2688247884899311,0.06286182485736024,0.0009929543063055316,0.04656238905068423,0.3500558313048261,0.7356415608027,0.0005078072214857605,0.9553764977983386,1.9551074659355847,-0.26247160819299925,0.2996485127950054,0.9152276209755646,0.8564544577506078,1.9408539257447661
2021-07-02,33760.94,2152.64,33.97,45737.117213114754,-0.2618480993743234,0.06376125783227599,0.0010061923631273298,0.04675186693093152,0.36382270950747575,0.810058058265477,0.0005130313357755523,0.9612688211457168,1.5561327722029352,-0.25464560124538504,0.3159932800793471,0.9299357177937105,0.8485892468081142,1.8677170011536603
2021-07-03,34652.94,2226.63,34.5,45676.87711956522,-0.24134612116123033,0.06425515410813627,0.000995586521663097,0.046927920185040814,0.3692308087546323,0.8009432601816473,0.0005181316790718245,0.9214932455907345,1.4372724288527783,-0.24618714696035532,0.3351337073960324,0.9364369036604293,0.8381308996174365,1.8112266453887764
2021-07-04,35280.16,2321.95,34.29,45620.67864864865,-0.22666297290943416,0.06581461081809152,0.000971934367644591,0.04711360502490553,0.3969342991965936,0.84759905058138,0.0005231823716128794,0.8577353144531379,1.5015503865136797,-0.24331517854899662,0.3572147299454854,0.9353149043957626,0.8433226185578384,1.7699675976944396
2021-07-05,33672.72,2195.38,32.887,45556.44231182795,-0.2608571194055368,0.06519758427593612,0.0009766659776816366,0.04729286391787726,0.37859243181275537,0.7902221791205404,0.0005283253688830291,0.8486070047071124,1.2592890029179218,-0.24485644592711991,0.36671488181317663,0.9230360726915193,0.8237996329681911,1.6716263532584663
2021-07-06,34206.01,2322.04,34.206,45495.74481283422,-0.2481492469082387,0.0678839771139633,0.0009999997076537135,0.04749740168770127,0.42921454020380256,0.9348411769033662,0.0005335482695559585,0.8742441213162506,1.1083317446920424,-0.2491419799937988,0.3841516837523636,0.9192275318798975,0.836818106241734,1.56352872510055
2021-07-07,33845.64,2314.65,36.659,45433.77617021277,-0.255055536805901,0.06838842462426475,0.0010831232619622497,0.04771077008860331,0.4333959501651541,0.9090956144825937,0.0005391251382323354,1.0090386909309337,1.3351684172506295,-0.2518205550077993,0.38874951013503417,0.9182519565631749,0.8326287000482436,1.45040745976651
2021-07-08,32852.04,2114.88,33.128,45367.20613756614,-0.2758637174970977,0.06437591090233666,0.0010084000871787566,0.04789124436988,0.34421044492266883,0.810976162673313,0.0005442598398669386,0.8527916508138678,1.1207460595725576,-0.25282611629453744,0.38791445493758314,0.9035969784225362,0.8433907860297597,1.3312129731432207
2021-07-09,33805.01,2147.53,33.325,45306.352473684216,-0.2538571711409491,0.06352697425618274,0.0009858006254102572,0.04806132633968612,0.3217898692014671,0.7795151783249012,0.000549235630678542,0.7948592013092266,1.1979901886653366,-0.2516845551183411,0.3819097634652962,0.8798241755887518,0.8390275174668204,1.2800497469235637
2021-07-10,33497.98,2111.14,31.688,45244.52853403141,-0.25962362554393836,0.06302290466469918,0.00094596748818884,0.04824091367855997,0.3064202117860977,0.7572951652549618,0.0005540048066775413,0.7075077269851935,1.0338031921645632,-0.2542956271730137,0.37293682104121995,0.8492548157879602,0.8327920753344367,1.222411284539533
2021-07-11,34253.81,2140.27,32.173,45187.285208333335,-0.24195910769866324,0.06248268440795345,0.0009392531808870314,0.048416623957960564,0.2905212982674348,0.7498709138474196,0.0005586311251256795,0.6813477420824348,0.9685767495433093,-0.2564807892857607,0.3577349637656258,0.8240565911635743,0.8188309129438708,1.1462721935437656
2021-07-12,33070.87,2030.85,30.751,45124.50585492228,-0.2671195091570724,0.06140902854989904,0.0009298515581839848,0.0485899653337027,0.2638212052253688,0.6970960895220868,0.0005632730347130399,0.6508007677976253,1.1515245224699004,-0.2573754163931229,0.3413390742531419,0.7957985573193618,0.8055271858583775,1.130877267765477
2021-07-13,32709.09,1940.32,29.147,45060.508865979384,-0.2741073986251559,0.05932051304392754,0.0008910978568954378,0.048744351280041315,0.21697204878417775,0.5339362448366793,0.0005677561766030061,0.5695079923692719,1.1255662487974476,-0.26108372378125394,0.3110187183360527,0.7522648246126504,0.7482550527059936,1.133339339780535
2021-07-14,32803.01,1993.82,31.355,44997.6498974359,-0.2710061508819105,0.060781617296705386,0.0009558574045491556,0.04890536429045055,0.24284152011876192,0.5252402542987831,0.0005725758020662328,0.6693988832566602,1.1752664545440537,-0.26336238293496955,0.2837966569008538,0.7037448520877544,0.693418572679735,1.110496202251024
2021-07-15,31866.43,1919.35,28.572,44930.65387755102,-0.2907641609925107,0.060231095858557106,0.0008966175376407084,0.04905027257416151,0.22794620085934825,0.5241999047704382,0.0005770286989059178,0.5538525888586665,1.1729987636878856,-0.2654910177200286,0.26718747917752234,0.6610392718084397,0.6524505358364671,1.1179608742674996
2021-07-16,31382.95,1876.1,26.259,44861.8838071066,-0.3004540305320703,0.05978086827401503,0.0008367282234461707,0.049191310256222406,0.21527294074166492,0.5485131235050957,0.0005810835610949955,0.43994475057844973,1.0239316041120055,-0.2721477119187602,0.2519707751118363,0.6103372074183289,0.6194502422907807,1.0930953621884523
2021-07-17,31496.65,1898.55,26.79,44794.382626262624,-0.29686161180545567,0.060277839071774295,0.0008505666475641059,0.049334930349073186,0.22180853697924974,0.5138776100877558,0.0005852345052871022,0.4533774749778947,0.47610618261290183,-0.2774674242418341,0.2398833929965723,0.5740328857030005,0.5846763058383226,1.0134243608239293
2021-07-18,31767.0,1890.66,26.662,44728.9183919598,-0.28978832616461736,0.05951647936537917,0.0008392986432461359,0.049453901230655156,0.2034738996179839,0.5309966590870221,0.0005893357610393838,0.4241434148945997,0.47832772037974247,-0.28430016973697037,0.22744805033236504,0.5372894103904525,0.5534085551582659,0.9433887852291338
2021-07-19,30823.62,1818.4,24.511,44659.3919,-0.30980654485803694,0.058993719751281655,0.0007952018614296439,0.049565800612684965,0.19021016551851844,0.428294377436891,0.0005931724380473262,0.34059138696224944,0.4149737972850025,-0.29039831769425106,0.2169321875171007,0.4929737845568275,0.5150083105746665,0.8381672530598626
